Customer ID,Customer Name,Customer Segment,Country,Region,State or Province,City,Postal Code,Order ID
1304,Sherri McIntosh,Consumer,United States,West,Utah,West Jordan,84084,87004
1305,Chris Pritchard,Consumer,United States,West,Utah,West Valley City,84120,87002
1307,Teresa Hill,Small Business,United States,West,Oregon,Coos Bay,97420,91451
1314,Keith Marsh,Home Office,United States,West,California,Los Angeles,90058,22755
1314,Keith Marsh,Home Office,United States,West,California,Los Angeles,90058,22755
1314,Keith Marsh,Home Office,United States,West,California,Los Angeles,90058,27013
1314,Keith Marsh,Home Office,United States,West,California,Los Angeles,90058,27013
1315,Adam Saunders Gray,Home Office,United States,West,Colorado,Colorado Springs,80906,87602
1316,Marion Lindsey,Home Office,United States,West,Colorado,Commerce City,80022,87602
1316,Marion Lindsey,Home Office,United States,West,Colorado,Commerce City,80022,87602
1316,Marion Lindsey,Home Office,United States,West,Colorado,Commerce City,80022,87603
1316,Marion Lindsey,Home Office,United States,West,Colorado,Commerce City,80022,87603
1338,Denise McIntosh,Home Office,United States,Central,Illinois,Chicago,60623,91244
1340,Marie Bass,Home Office,United States,East,New York,New York City,10170,21636
1340,Marie Bass,Home Office,United States,East,New York,New York City,10170,21636
1340,Marie Bass,Home Office,United States,East,New York,New York City,10170,21636
1340,Marie Bass,Home Office,United States,East,New York,New York City,10170,24455
1341,Edward Bynum,Home Office,United States,East,Pennsylvania,Chambersburg,17201,91244
1341,Edward Bynum,Home Office,United States,East,Pennsylvania,Chambersburg,17201,91245
1341,Edward Bynum,Home Office,United States,East,Pennsylvania,Chambersburg,17201,91245
1347,Vivian Goldstein,Home Office,United States,South,Florida,Brandon,33511,89686
1350,Jackie Burke,Home Office,United States,South,Florida,Carol City,33055,88233
1351,Janet McCullough,Home Office,United States,South,Florida,Coconut Creek,33063,88232
1352,Vivian Clarke,Home Office,United States,East,Maryland,Camp Springs,20746,88234
1354,Aaron Dillon,Consumer,United States,Central,Texas,Weatherford,76086,91209
1354,Aaron Dillon,Consumer,United States,Central,Texas,Weatherford,76086,91209
1357,Marguerite Yu,Home Office,United States,Central,Texas,Weslaco,78596,88184
1357,Marguerite Yu,Home Office,United States,Central,Texas,Weslaco,78596,88185
1360,Arlene Gibbons,Consumer,United States,Central,Iowa,Muscatine,52761,89595
1361,Kristina Collier,Consumer,United States,Central,Michigan,Allen Park,48101,89595
1361,Kristina Collier,Consumer,United States,Central,Michigan,Allen Park,48101,89596
1361,Kristina Collier,Consumer,United States,Central,Michigan,Allen Park,48101,89596
1363,Earl Roy,Consumer,United States,South,Florida,Casselberry,32707,89993
1363,Earl Roy,Consumer,United States,South,Florida,Casselberry,32707,89993
1364,Chris Ford,Home Office,United States,East,Maryland,Camp Springs,20746,89994
1367,James Hunter,Consumer,United States,Central,Texas,Lubbock,79424,90513
1368,Patsy Harmon,Consumer,United States,Central,Texas,Lufkin,75901,90514
1369,Joe D Dean,Consumer,United States,Central,Texas,Mansfield,76063,90514
1374,Earl Buck,Home Office,United States,West,California,Stockton,95207,88212
1380,Jeanne Walker,Home Office,United States,East,New Hampshire,Portsmouth,3801,88213
1383,Christina Hanna,Consumer,United States,West,Utah,West Valley City,84120,89406
1384,George McLamb,Consumer,United States,South,Virginia,Alexandria,22304,89407
1384,George McLamb,Consumer,United States,South,Virginia,Alexandria,22304,89408
1389,Jean Khan,Corporate,United States,West,California,Menlo Park,94025,88726
1389,Jean Khan,Small Business,United States,West,California,Menlo Park,94025,88728
1389,Jean Khan,Consumer,United States,West,California,Menlo Park,94025,88729
1390,Hazel Jones,Corporate,United States,West,California,Stockton,95207,88731
1390,Hazel Jones,Corporate,United States,West,California,Stockton,95207,88731
1391,Carolyn Greer,Consumer,United States,West,California,Sunnyvale,94086,88727
1391,Carolyn Greer,Small Business,United States,West,California,Sunnyvale,94086,88730
1402,Wesley Tate,Corporate,United States,Central,Illinois,Chicago,60653,37729
1402,Wesley Tate,Home Office,United States,Central,Illinois,Chicago,60653,43079
1405,Crystal Floyd,Corporate,United States,Central,Michigan,Battle Creek,49017,86144
1405,Crystal Floyd,Home Office,United States,Central,Michigan,Battle Creek,49017,86145
1410,Charles Ward,Corporate,United States,West,California,Moreno Valley,92553,87086
1412,Marc Ray,Corporate,United States,West,California,Mountain View,94043,87087
1413,Pamela Wiley,Corporate,United States,East,Massachusetts,Boston,2113,10277
1413,Pamela Wiley,Corporate,United States,East,Massachusetts,Boston,2113,45539
1416,Betsy Gibson,Small Business,United States,Central,Indiana,Indianapolis,46203,90538
1416,Betsy Gibson,Small Business,United States,Central,Indiana,Indianapolis,46203,90540
1418,Rebecca Lindsey,Small Business,United States,Central,Indiana,Kokomo,46901,90539
1419,Brooke Lancaster,Small Business,United States,Central,Indiana,Lafayette,47905,90540
1424,Robyn Zhou,Home Office,United States,West,Colorado,Englewood,80112,89448
1424,Robyn Zhou,Home Office,United States,West,Colorado,Englewood,80112,89448
1424,Robyn Zhou,Home Office,United States,West,Colorado,Englewood,80112,89448
1424,Robyn Zhou,Home Office,United States,West,Colorado,Englewood,80112,89449
1425,Gregory Crane,Small Business,United States,West,Colorado,Fort Collins,80525,89450
1427,Stacy Gould,Home Office,United States,Central,Michigan,Bay City,48708,90905
1432,Kerry Green,Corporate,United States,Central,Indiana,Indianapolis,46203,86826
1432,Kerry Green,Corporate,United States,Central,Indiana,Indianapolis,46203,86827
1433,Frances Jackson,Corporate,United States,Central,Indiana,Jeffersonville,47130,86826
1433,Frances Jackson,Corporate,United States,Central,Indiana,Jeffersonville,47130,86828
1433,Frances Jackson,Corporate,United States,Central,Indiana,Jeffersonville,47130,86828
1438,Jean Weiss Diaz,Corporate,United States,East,Ohio,Elyria,44035,90120
1439,Kyle Kaufman,Corporate,United States,East,Ohio,Euclid,44117,90121
1442,Rodney Field,Corporate,United States,Central,Missouri,Springfield,65807,89076
1442,Rodney Field,Corporate,United States,Central,Missouri,Springfield,65807,89077
1442,Rodney Field,Corporate,United States,Central,Missouri,Springfield,65807,89077
1450,Veronica Peck,Consumer,United States,West,California,South Lake Tahoe,96150,86735
1459,Steve Raynor,Consumer,United States,South,South Carolina,Taylors,29687,86734
1461,Norman Adams,Consumer,United States,Central,Indiana,Lafayette,47905,86397
1466,Wesley Reid,Small Business,United States,Central,Nebraska,Columbus,68601,91115
1466,Wesley Reid,Small Business,United States,Central,Nebraska,Columbus,68601,91116
1469,Vicki Zhu Daniels,Small Business,United States,West,Utah,Clearfield,84015,91116
1469,Vicki Zhu Daniels,Small Business,United States,West,Utah,Clearfield,84015,91116
1471,Danielle Daniel,Home Office,United States,East,Ohio,Westerville,43081,87077
1472,Tommy Ellis Ritchie,Home Office,United States,East,Ohio,Westlake,44145,87078
1472,Tommy Ellis Ritchie,Home Office,United States,East,Ohio,Westlake,44145,87079
1473,Paul Puckett,Home Office,United States,East,Ohio,Wooster,44691,87076
1481,Marvin MacDonald,Corporate,United States,West,California,Los Angeles,90049,53953
1482,Michael Tanner,Corporate,United States,Central,Michigan,Bay City,48708,91362
1482,Michael Tanner,Corporate,United States,Central,Michigan,Bay City,48708,91363
1484,Alison Stewart,Home Office,United States,Central,Illinois,Des Plaines,60016,91235
1484,Alison Stewart,Home Office,United States,Central,Illinois,Des Plaines,60016,91235
1484,Alison Stewart,Home Office,United States,Central,Illinois,Des Plaines,60016,91235
1485,Wayne Sutherland,Home Office,United States,Central,Illinois,Downers Grove,60516,91236
1485,Wayne Sutherland,Home Office,United States,Central,Illinois,Downers Grove,60516,91236
1485,Wayne Sutherland,Home Office,United States,Central,Illinois,Downers Grove,60516,91236
1492,Don Beard,Corporate,United States,Central,Missouri,Ozark,65721,88004
1494,Kate Lehman,Corporate,United States,East,Maryland,Dundalk,21222,85880
1494,Kate Lehman,Corporate,United States,East,Maryland,Dundalk,21222,85880
1497,Gloria Jacobs,Corporate,United States,East,New York,Elmira,14901,85880
1497,Gloria Jacobs,Corporate,United States,East,New York,Elmira,14901,85880
1499,Charlotte L Doyle,Home Office,United States,South,Florida,Coral Gables,33134,90731
1499,Charlotte L Doyle,Home Office,United States,South,Florida,Coral Gables,33134,90731
1499,Charlotte L Doyle,Home Office,United States,South,Florida,Coral Gables,33134,90731
1502,Renee Huang,Small Business,United States,South,Florida,Coral Springs,33065,89193
1502,Renee Huang,Small Business,United States,South,Florida,Coral Springs,33065,89194
1502,Renee Huang,Small Business,United States,South,Florida,Coral Springs,33065,89194
1505,Kay Schultz,Small Business,United States,Central,Texas,College Station,77840,86181
1511,Joseph Dawson,Corporate,United States,Central,Indiana,Muncie,47302,90303
1519,Randall Boykin,Consumer,United States,East,Maine,Auburn,4210,89957
1522,Earl Watts,Consumer,United States,Central,Minnesota,Hopkins,55305,89957
1526,Larry Hall,Home Office,United States,South,Alabama,Birmingham,35211,86812
1527,Neil Parker,Small Business,United States,South,Alabama,Decatur,35601,86813
1527,Neil Parker,Home Office,United States,South,Alabama,Decatur,35601,86814
1527,Neil Parker,Home Office,United States,South,Alabama,Decatur,35601,86815
1528,Brad Stark,Small Business,United States,South,North Carolina,Eden,27288,86813
1531,Jon Ayers,Consumer,United States,South,Florida,Palm Coast,32137,88852
1533,Nicole Reid,Corporate,United States,Central,Missouri,University City,63130,91328
1533,Nicole Reid,Corporate,United States,Central,Missouri,University City,63130,91328
1548,John Bray,Corporate,United States,Central,Indiana,Richmond,47374,88487
1551,Laurence Flowers,Consumer,United States,South,Mississippi,Biloxi,39530,87488
1552,Gary Koch,Small Business,United States,South,Mississippi,Clinton,39056,87486
1553,Tara Powers Underwood,Small Business,United States,South,Mississippi,Greenville,38701,87484
1554,Joan Floyd,Small Business,United States,South,Mississippi,Gulfport,39503,87485
1554,Joan Floyd,Consumer,United States,South,Mississippi,Gulfport,39503,87487
1556,Carol Wood,Consumer,United States,South,Virginia,Alexandria,22304,87425
1556,Carol Wood,Consumer,United States,South,Virginia,Alexandria,22304,87425
1557,James Nicholson,Consumer,United States,South,Virginia,Annandale,22003,87426
1557,James Nicholson,Consumer,United States,South,Virginia,Annandale,22003,87426
1559,Zachary Maynard,Consumer,United States,South,Virginia,Blacksburg,24060,87424
1561,Edwin Coley,Corporate,United States,Central,Texas,Mansfield,76063,88093
1561,Edwin Coley,Corporate,United States,Central,Texas,Mansfield,76063,88094
1574,Sherry Hurley,Consumer,United States,South,North Carolina,Fayetteville,28314,86966
1580,Ronnie Nolan,Corporate,United States,East,Maine,Waterville,4901,90934
1590,Lucille Buchanan,Corporate,United States,East,Ohio,Willoughby,44094,86668
1593,Ronald O'Neill,Corporate,United States,Central,Oklahoma,Bartlesville,74006,86668
1595,Chad Henson,Corporate,United States,East,West Virginia,Huntington,25705,90796
1595,Chad Henson,Corporate,United States,East,West Virginia,Huntington,25705,90796
1595,Chad Henson,Corporate,United States,East,West Virginia,Huntington,25705,90796
1602,Frank Hess,Home Office,United States,East,Maryland,Waldorf,20601,89680
1603,Alex Watkins,Small Business,United States,East,New York,Woodmere,11598,89679
1603,Alex Watkins,Small Business,United States,East,New York,Woodmere,11598,89679
1606,Don Rogers,Home Office,United States,East,New York,Franklin Square,11010,87993
1606,Don Rogers,Home Office,United States,East,New York,Franklin Square,11010,87993
1606,Don Rogers,Home Office,United States,East,New York,Franklin Square,11010,87993
1607,Kathleen Huang Hall,Home Office,United States,East,New York,Freeport,11520,87994
1607,Kathleen Huang Hall,Home Office,United States,East,New York,Freeport,11520,87995
1609,Jerry Ennis,Consumer,United States,West,California,Sacramento,95823,87824
1609,Jerry Ennis,Consumer,United States,West,California,Sacramento,95823,87824
1614,Wayne Lutz,Consumer,United States,East,Massachusetts,Hopkinton,1748,87823
1618,June Roberts,Consumer,United States,Central,Indiana,Highland,46322,90248
1620,Gerald Petty,Consumer,United States,East,Pennsylvania,Lancaster,17602,90248
1623,Patrick Adcock,Small Business,United States,Central,Indiana,Schererville,46375,87611
1623,Patrick Adcock,Small Business,United States,Central,Indiana,Schererville,46375,87611
1623,Patrick Adcock,Small Business,United States,Central,Indiana,Schererville,46375,87611
1625,Molly Browning,Home Office,United States,East,New York,Glen Cove,11542,90600
1625,Molly Browning,Home Office,United States,East,New York,Glen Cove,11542,90600
1625,Molly Browning,Home Office,United States,East,New York,Glen Cove,11542,90600
1625,Molly Browning,Home Office,United States,East,New York,Glen Cove,11542,90601
1627,Aaron Day,Corporate,United States,South,Tennessee,Greeneville,37743,90602
1632,Lori Wolfe,Home Office,United States,South,Mississippi,Hattiesburg,39401,90530
1632,Lori Wolfe,Home Office,United States,South,Mississippi,Hattiesburg,39401,90533
1633,Gerald Raynor,Home Office,United States,South,Mississippi,Horn Lake,38637,90531
1634,Katherine W Epstein,Home Office,United States,South,Mississippi,Jackson,39212,90532
1636,Sidney Greenberg,Home Office,United States,West,California,Salinas,93905,89704
1636,Sidney Greenberg,Home Office,United States,West,California,Salinas,93905,89704
1636,Sidney Greenberg,Home Office,United States,West,California,Salinas,93905,89706
1639,Marvin Rollins,Home Office,United States,East,Connecticut,Stamford,6901,89705
1644,Sam Woodward,Small Business,United States,Central,Texas,Friendswood,77546,87342
1646,Eugene Brewer Knox,Small Business,United States,East,New York,Bethpage,11714,90932
1648,Nina Bowles,Corporate,United States,Central,Illinois,Woodstock,60098,91043
1648,Nina Bowles,Corporate,United States,Central,Illinois,Woodstock,60098,91043
1649,Roy Hardison,Corporate,United States,East,New York,Woodmere,11598,91041
1650,Dan Lamm,Corporate,United States,South,North Carolina,Asheboro,27203,91042
1650,Dan Lamm,Corporate,United States,South,North Carolina,Asheboro,27203,91042
1650,Dan Lamm,Corporate,United States,South,North Carolina,Asheboro,27203,91042
1653,Charles Cline,Corporate,United States,West,California,Thousand Oaks,91360,89885
1653,Charles Cline,Corporate,United States,West,California,Thousand Oaks,91360,89885
1665,Elsie Pridgen,Consumer,United States,West,California,Laguna Hills,92653,90678
1670,Carolyn Bowling,Small Business,United States,South,Virginia,Blacksburg,24060,86722
1670,Carolyn Bowling,Small Business,United States,South,Virginia,Blacksburg,24060,86722
1671,Mitchell Ross,Small Business,United States,South,Virginia,Burke,22015,86724
1671,Mitchell Ross,Small Business,United States,South,Virginia,Burke,22015,86725
1672,Sidney Scarborough,Small Business,United States,South,Virginia,Charlottesville,22901,86723
1672,Sidney Scarborough,Small Business,United States,South,Virginia,Charlottesville,22901,86723
1679,Jeanne Nguyen,Consumer,United States,East,Ohio,Fairborn,45324,86646
1680,Esther Whitaker,Consumer,United States,East,Ohio,Fairfield,45014,86645
1680,Esther Whitaker,Consumer,United States,East,Ohio,Fairfield,45014,86645
1682,Julie Edwards,Consumer,United States,Central,Illinois,Chicago,60611,14115
1682,Julie Edwards,Consumer,United States,Central,Illinois,Chicago,60611,38080
1683,Wesley Corbett,Consumer,United States,Central,Texas,Conroe,77301,90612
1683,Wesley Corbett,Consumer,United States,Central,Texas,Conroe,77301,90613
1686,Lynn O'Donnell,Corporate,United States,Central,Illinois,Elgin,60123,86973
1689,Larry Church,Corporate,United States,Central,Indiana,Highland,46322,91077
1690,Neil Bailey,Corporate,United States,East,Pennsylvania,Harrisburg,17112,91076
1690,Neil Bailey,Corporate,United States,East,Pennsylvania,Harrisburg,17112,91078
1692,Rhonda Schroeder,Consumer,United States,Central,Kansas,Newton,67114,90189
1693,Melinda Thornton,Consumer,United States,South,Virginia,Reston,20190,90189
1693,Melinda Thornton,Consumer,United States,South,Virginia,Reston,20190,90190
1697,Holly Osborne,Home Office,United States,South,Arkansas,Hot Springs,71901,86338
1699,Joseph Hurst,Small Business,United States,East,Pennsylvania,Levittown,19057,87345
1699,Joseph Hurst,Small Business,United States,East,Pennsylvania,Levittown,19057,87345
1702,Sandra Berry,Home Office,United States,South,Mississippi,Meridian,39301,90473
1702,Sandra Berry,Home Office,United States,South,Mississippi,Meridian,39301,90473
1708,Lillian Day,Small Business,United States,East,Ohio,Shaker Heights,44118,88781
1708,Lillian Day,Small Business,United States,East,Ohio,Shaker Heights,44118,88784
1709,Dennis Bowen,Consumer,United States,East,Pennsylvania,Pottstown,19464,88782
1709,Dennis Bowen,Small Business,United States,East,Pennsylvania,Pottstown,19464,88783
1711,Sharon Long,Corporate,United States,South,Georgia,Marietta,30062,87747
1712,Regina Langley,Corporate,United States,South,Georgia,Martinez,30907,87749
1713,Rosemary Stark,Corporate,United States,South,Georgia,Newnan,30265,87748
1718,Kathy Shah,Consumer,United States,South,North Carolina,Garner,27529,90621
1719,Russell W Melton,Corporate,United States,South,Alabama,Northport,35473,90786
1721,Jennifer Zimmerman,Corporate,United States,South,Arkansas,Jonesboro,72401,90787
1723,Constance Flowers,Corporate,United States,West,California,San Diego,92037,40101
1723,Constance Flowers,Corporate,United States,West,California,San Diego,92037,44002
1723,Constance Flowers,Corporate,United States,West,California,San Diego,92037,44002
1723,Constance Flowers,Corporate,United States,West,California,San Diego,92037,32710
1725,Linda Blake,Corporate,United States,East,Ohio,Hilliard,43026,87193
1727,Juanita Ballard,Small Business,United States,East,Ohio,Kent,44240,87194
1728,Carrie Lewis,Corporate,United States,East,Ohio,Kettering,45429,87195
1730,Kerry Wilkerson,Small Business,United States,West,Idaho,Moscow,83843,90653
1733,Nina Horne Kelly,Small Business,United States,East,District of Columbia,Washington,20012,3841
1733,Nina Horne Kelly,Small Business,United States,East,District of Columbia,Washington,20012,3841
1733,Nina Horne Kelly,Small Business,United States,East,District of Columbia,Washington,20012,59937
1734,Christopher Meadows,Small Business,United States,East,New York,Harrison,10528,88443
1734,Christopher Meadows,Small Business,United States,East,New York,Harrison,10528,88443
1734,Christopher Meadows,Small Business,United States,East,New York,Harrison,10528,88443
1735,Eric West,Small Business,United States,East,New York,Hempstead,11550,88444
1737,Danielle Myers,Corporate,United States,South,North Carolina,Garner,27529,85866
1737,Danielle Myers,Corporate,United States,South,North Carolina,Garner,27529,85866
1738,Dean Solomon,Corporate,United States,South,North Carolina,Gastonia,28052,85865
1738,Dean Solomon,Corporate,United States,South,North Carolina,Gastonia,28052,85868
1739,Edna Pierce,Corporate,United States,South,North Carolina,Goldsboro,27534,85867
1743,Paige Jacobs,Consumer,United States,Central,Texas,Friendswood,77546,91025
1745,Herbert Holden,Home Office,United States,South,Georgia,Atlanta,30305,18561
1745,Herbert Holden,Home Office,United States,South,Georgia,Atlanta,30305,13408
1745,Herbert Holden,Consumer,United States,South,Georgia,Atlanta,30305,12224
1745,Herbert Holden,Consumer,United States,South,Georgia,Atlanta,30305,12224
1748,Helen Simpson,Consumer,United States,Central,Oklahoma,Enid,73703,87245
1749,Sherri P Stephens,Home Office,United States,Central,Oklahoma,Lawton,73505,87243
1749,Sherri P Stephens,Home Office,United States,Central,Oklahoma,Lawton,73505,87244
1754,Nelson Hong,Consumer,United States,West,California,Torrance,90503,90178
1754,Nelson Hong,Consumer,United States,West,California,Torrance,90503,90178
1754,Nelson Hong,Consumer,United States,West,California,Torrance,90503,90178
1764,Michele Bradshaw,Consumer,United States,South,Florida,Dunedin,34698,89775
1764,Michele Bradshaw,Consumer,United States,South,Florida,Dunedin,34698,89776
1764,Michele Bradshaw,Consumer,United States,South,Florida,Dunedin,34698,89776
1765,Ralph Woods Scott,Consumer,United States,Central,Missouri,Creve Coeur,63141,89777
1767,Robert Rollins,Home Office,United States,South,Georgia,Newnan,30265,89211
1771,Jeff Spivey,Home Office,United States,Central,Illinois,Freeport,61032,89106
1775,Marlene Kirk,Consumer,United States,Central,Indiana,South Bend,46614,89944
1776,Charlotte Patterson,Consumer,United States,Central,Indiana,Terre Haute,47802,89941
1777,Miriam Greenberg,Consumer,United States,Central,Indiana,Valparaiso,46383,89939
1777,Miriam Greenberg,Consumer,United States,Central,Indiana,Valparaiso,46383,89940
1777,Miriam Greenberg,Corporate,United States,Central,Indiana,Valparaiso,46383,89942
1778,Ray Oakley,Consumer,United States,Central,Indiana,West Lafayette,47906,89943
1778,Ray Oakley,Consumer,United States,Central,Indiana,West Lafayette,47906,89943
1781,Jackie Capps,Corporate,United States,West,California,San Carlos,94070,89857
1781,Jackie Capps,Home Office,United States,West,California,San Carlos,94070,89858
1782,Lawrence Dennis,Home Office,United States,West,California,San Clemente,92672,89856
1788,Valerie Siegel,Consumer,United States,South,Georgia,Woodstock,30188,88256
1793,Derek Jernigan,Home Office,United States,Central,Illinois,Galesburg,61401,87853
1802,Jack Morse,Corporate,United States,South,Florida,Dunedin,34698,91543
1808,Joyce Knox,Home Office,United States,East,West Virginia,Parkersburg,26101,89251
1814,Albert Tyson,Home Office,United States,South,Mississippi,Olive Branch,38654,90524
1814,Albert Tyson,Home Office,United States,South,Mississippi,Olive Branch,38654,90524
1815,Marvin Yang,Home Office,United States,South,Mississippi,Pearl,39208,90525
1816,Danielle Schneider,Consumer,United States,Central,Michigan,Canton,48187,85990
1818,Ian Hall,Consumer,United States,Central,Michigan,Dearborn,48126,85991
1818,Ian Hall,Consumer,United States,Central,Michigan,Dearborn,48126,85991
1821,Vanessa Boyer,Consumer,United States,East,New York,New York City,10177,34435
1821,Vanessa Boyer,Consumer,United States,East,New York,New York City,10177,47108
1821,Vanessa Boyer,Consumer,United States,East,New York,New York City,10177,47108
1821,Vanessa Boyer,Consumer,United States,East,New York,New York City,10177,47108
1821,Vanessa Boyer,Consumer,United States,East,New York,New York City,10177,47108
1826,Kate Peck,Corporate,United States,Central,Iowa,Bettendorf,52722,86958
1826,Kate Peck,Corporate,United States,Central,Iowa,Bettendorf,52722,86959
1827,Vincent Hale,Corporate,United States,Central,Iowa,Burlington,52601,86956
1827,Vincent Hale,Corporate,United States,Central,Iowa,Burlington,52601,86958
1827,Vincent Hale,Corporate,United States,Central,Iowa,Burlington,52601,86958
1828,Stacey Lucas,Corporate,United States,Central,Iowa,Cedar Falls,50613,86956
1828,Stacey Lucas,Corporate,United States,Central,Iowa,Cedar Falls,50613,86960
1828,Stacey Lucas,Corporate,United States,Central,Iowa,Cedar Falls,50613,86960
1829,Suzanne Cochran,Corporate,United States,Central,Iowa,Cedar Rapids,52402,86957
1829,Suzanne Cochran,Corporate,United States,Central,Iowa,Cedar Rapids,52402,86960
1829,Suzanne Cochran,Corporate,United States,Central,Iowa,Cedar Rapids,52402,86960
1829,Suzanne Cochran,Corporate,United States,Central,Iowa,Cedar Rapids,52402,86960
1836,Dwight Albright Huffman,Corporate,United States,West,California,San Francisco,94110,86600
1837,Herbert Williamson,Corporate,United States,West,California,San Gabriel,91776,86600
1840,Clifford Webb,Home Office,United States,East,Massachusetts,Townsend,1469,86599
1849,Michelle Steele,Consumer,United States,South,Alabama,Enterprise,36330,89697
1849,Michelle Steele,Consumer,United States,South,Alabama,Enterprise,36330,89697
1852,Joy Kaplan McNeill,Home Office,United States,West,California,Carlsbad,92008,86847
1854,Erika Morgan,Home Office,United States,East,Connecticut,Seymour,6478,86847
1860,Gina B Hess,Home Office,United States,East,Massachusetts,Webster,1570,86846
1869,Roberta Daniel,Consumer,United States,West,New Mexico,Alamogordo,88310,89209
1873,Lisa Kim,Corporate,United States,South,Florida,Palm Beach Gardens,33403,90099
1873,Lisa Kim,Corporate,United States,South,Florida,Palm Beach Gardens,33403,90099
1875,Martin Kirk,Consumer,United States,South,Virginia,Chesapeake,23320,90899
1882,Anita Kent,Home Office,United States,East,New Jersey,Linden,7036,87378
1885,Jacob Hirsch,Home Office,United States,East,Rhode Island,Barrington,2806,87378
1889,Oscar Bowers,Home Office,United States,East,Ohio,Kettering,45429,90631
1891,Gretchen Levine,Home Office,United States,East,Ohio,Lima,45801,90630
1893,Melanie Burgess,Consumer,United States,Central,Missouri,Webster Groves,63119,91262
1894,Maureen Herbert Hood,Home Office,United States,Central,Wisconsin,Appleton,54915,91261
1894,Maureen Herbert Hood,Home Office,United States,Central,Wisconsin,Appleton,54915,91261
1894,Maureen Herbert Hood,Consumer,United States,Central,Wisconsin,Appleton,54915,91263
1906,Penny Tuttle,Corporate,United States,East,Ohio,Lima,45801,86500
1907,Amy Hall,Corporate,United States,East,Ohio,Lorain,44052,86500
1910,Sean Stephenson,Home Office,United States,South,Georgia,Peachtree City,30269,91371
1916,Marcia Feldman,Home Office,United States,South,Arkansas,Little Rock,72209,85893
1916,Marcia Feldman,Home Office,United States,South,Arkansas,Little Rock,72209,85895
1917,Tracy Buckley,Home Office,United States,South,Arkansas,North Little Rock,72113,85894
1917,Tracy Buckley,Home Office,United States,South,Arkansas,North Little Rock,72113,85897
1918,Hannah Tyson,Home Office,United States,South,Arkansas,Paragould,72450,85898
1919,Nathan Jenkins,Home Office,United States,South,Arkansas,Pine Bluff,71603,85896
1927,Earl Alston,Home Office,United States,South,South Carolina,Greenville,29611,88579
1928,Gregory R Snow,Home Office,United States,South,South Carolina,Greer,29651,88580
1933,William Crawford,Corporate,United States,Central,Texas,Garland,75043,86687
1934,Scott Moore,Home Office,United States,Central,Texas,Georgetown,78626,86688
1935,Diana Coble Hubbard,Corporate,United States,Central,Texas,Grand Prairie,75051,86686
1935,Diana Coble Hubbard,Home Office,United States,Central,Texas,Grand Prairie,75051,86688
1935,Diana Coble Hubbard,Home Office,United States,Central,Texas,Grand Prairie,75051,86688
1935,Diana Coble Hubbard,Home Office,United States,Central,Texas,Grand Prairie,75051,86688
1938,Franklin Spencer,Corporate,United States,Central,Kansas,Emporia,66801,88870
1940,Eileen McDonald,Corporate,United States,West,Utah,Draper,84020,88870
1940,Eileen McDonald,Corporate,United States,West,Utah,Draper,84020,88871
1940,Eileen McDonald,Corporate,United States,West,Utah,Draper,84020,88871
1946,Teresa Wallace,Consumer,United States,East,Pennsylvania,Mount Lebanon,15228,86331
1946,Teresa Wallace,Consumer,United States,East,Pennsylvania,Mount Lebanon,15228,86331
1949,Dana Waller,Small Business,United States,West,Montana,Bozeman,59715,90415
1950,Leslie Shannon,Small Business,United States,West,Montana,Butte,59750,90414
1956,Justin Frank,Consumer,United States,West,Colorado,Louisville,80027,89820
1957,Ted Crowder,Consumer,United States,Central,Missouri,University City,63130,89818
1958,Vickie Martinez,Consumer,United States,West,Oregon,West Linn,97068,89819
1959,Bonnie Matthews Rowland,Corporate,United States,South,Florida,Miami,33916,28225
1959,Bonnie Matthews Rowland,Home Office,United States,South,Florida,Miami,33916,26342
1959,Bonnie Matthews Rowland,Home Office,United States,South,Florida,Miami,33916,26342
1959,Bonnie Matthews Rowland,Home Office,United States,South,Florida,Miami,33916,26342
1962,Sean Burton,Home Office,United States,Central,Michigan,Saginaw,48601,88857
1962,Sean Burton,Home Office,United States,Central,Michigan,Saginaw,48601,88857
1967,Carolyn Hoffman,Small Business,United States,Central,Iowa,Clinton,52732,89456
1971,Marsha Roy,Corporate,United States,South,Mississippi,Tupelo,38801,91550
1972,Priscilla Brandon,Corporate,United States,East,Pennsylvania,Willow Grove,19090,91550
1972,Priscilla Brandon,Corporate,United States,East,Pennsylvania,Willow Grove,19090,91550
1974,Robert Brantley,Consumer,United States,Central,Michigan,Dearborn Heights,48127,89040
1974,Robert Brantley,Consumer,United States,Central,Michigan,Dearborn Heights,48127,89040
1976,Sherri F Vogel,Consumer,United States,Central,Michigan,East Lansing,48823,89039
1976,Sherri F Vogel,Consumer,United States,Central,Michigan,East Lansing,48823,89039
1976,Sherri F Vogel,Consumer,United States,Central,Michigan,East Lansing,48823,89041
1979,Marianne Weiner Ennis,Corporate,United States,West,Colorado,Littleton,80122,87757
1984,Lynne Wilcox,Consumer,United States,South,South Carolina,Hilton Head Island,29915,91258
1986,Lynda Rosenthal,Home Office,United States,Central,Texas,Midland,79701,90888
1986,Lynda Rosenthal,Home Office,United States,Central,Texas,Midland,79701,90888
1988,Anna Burgess,Home Office,United States,West,Utah,Draper,84020,89999
1989,David Weaver,Home Office,United States,West,Utah,Holladay,84117,90000
1989,David Weaver,Home Office,United States,West,Utah,Holladay,84117,90000
1989,David Weaver,Corporate,United States,West,Utah,Holladay,84117,90001
